country,year,sex,age,suicides_no,population,suicides_per_100k
Mauritius,2013,male,25-34 years,19,91452.0,20.775926168919213
Mauritius,2013,male,35-54 years,33,178200.0,18.51851851851852
Mauritius,2013,male,5-14 years,0,90906.0,0.0
Mauritius,2013,male,55-74 years,12,95695.0,12.539840117038509
Mauritius,2013,male,75+ years,2,14627.0,13.673343816230261
Mauritius,2014,female,15-24 years,3,94217.0,3.1841387435388517
Mauritius,2014,female,25-34 years,7,88430.0,7.915865656451431
Mauritius,2014,female,35-54 years,7,176494.0,3.966140492028058
Mauritius,2014,female,5-14 years,3,85980.0,3.4891835310537336
Mauritius,2014,female,55-74 years,2,112152.0,1.7832941008631142
Mauritius,2014,female,75+ years,2,25080.0,7.974481658692185
Mauritius,2014,male,15-24 years,24,96346.0,24.910219417516036
Mauritius,2014,male,25-34 years,24,90004.0,26.66548153415404
Mauritius,2014,male,35-54 years,41,179164.0,22.884061530218123
Mauritius,2014,male,5-14 years,0,88814.0,0.0
Mauritius,2014,male,55-74 years,6,99760.0,6.014434643143544
Mauritius,2014,male,75+ years,1,14983.0,6.674230794900888
Mauritius,2015,female,15-24 years,7,94082.0,7.4403180204502455
Mauritius,2015,female,25-34 years,10,86613.0,11.545610936002678
Mauritius,2015,female,35-54 years,5,177447.0,2.8177427626277143
Mauritius,2015,female,5-14 years,0,83838.0,0.0
Mauritius,2015,female,55-74 years,4,116373.0,3.437223410928652
Mauritius,2015,female,75+ years,0,25820.0,0.0
Mauritius,2015,male,15-24 years,14,96489.0,14.509425944926365
Mauritius,2015,male,25-34 years,16,88362.0,18.107331205721916
Mauritius,2015,male,35-54 years,37,180202.0,20.532513512613622
Mauritius,2015,male,5-14 years,0,86385.0,0.0
Mauritius,2015,male,55-74 years,9,103727.0,8.67662228735045
Mauritius,2015,male,75+ years,2,15510.0,12.89490651192779
Mauritius,2016,female,15-24 years,4,94001.0,4.255273880065106
Mauritius,2016,female,25-34 years,3,85747.0,3.4986646763152063
Mauritius,2016,female,35-54 years,6,177524.0,3.379824699758906
Mauritius,2016,female,5-14 years,0,81248.0,0.0
Mauritius,2016,female,55-74 years,2,120603.0,1.658333540625026
Mauritius,2016,female,75+ years,0,26298.0,0.0
Mauritius,2016,male,15-24 years,18,96372.0,18.67762420620097
Mauritius,2016,male,25-34 years,17,87701.0,19.384043511476495
Mauritius,2016,male,35-54 years,33,180530.0,18.27951033069296
Mauritius,2016,male,5-14 years,0,83549.0,0.0
Mauritius,2016,male,55-74 years,12,107902.0,11.121202572704862
Mauritius,2016,male,75+ years,3,15754.0,19.042782785324363
Mayotte,2011,female,15-24 years,0,20586.0,0.0
Mayotte,2011,female,25-34 years,0,17376.0,0.0
Mayotte,2011,female,35-54 years,0,18331.0,0.0
Mayotte,2011,female,5-14 years,0,27907.0,0.0
Mayotte,2011,female,55-74 years,0,6452.0,0.0
Mayotte,2011,female,75+ years,0,1540.0,0.0
Mayotte,2011,male,15-24 years,0,19711.0,0.0
Mayotte,2011,male,25-34 years,0,13156.0,0.0
Mayotte,2011,male,35-54 years,0,17702.0,0.0
Mayotte,2011,male,5-14 years,0,28625.0,0.0
Mayotte,2011,male,55-74 years,0,6582.0,0.0
Mayotte,2011,male,75+ years,0,1226.0,0.0
Mayotte,2012,female,15-24 years,0,20766.0,0.0
Mayotte,2012,female,25-34 years,0,17824.0,0.0
Mayotte,2012,female,35-54 years,0,19292.0,0.0
Mayotte,2012,female,5-14 years,0,28903.0,0.0
Mayotte,2012,female,55-74 years,0,6762.0,0.0
Mayotte,2012,female,75+ years,0,1609.0,0.0
Mayotte,2012,male,15-24 years,0,19897.0,0.0
Mayotte,2012,male,25-34 years,0,13737.0,0.0
Mayotte,2012,male,35-54 years,1,18600.0,5.376344086021505
Mayotte,2012,male,5-14 years,0,29667.0,0.0
Mayotte,2012,male,55-74 years,0,6834.0,0.0
Mayotte,2012,male,75+ years,1,1299.0,76.98229407236335
Mayotte,2013,female,15-24 years,0,21078.0,0.0
Mayotte,2013,female,25-34 years,0,18214.0,0.0
Mayotte,2013,female,35-54 years,0,20307.0,0.0
Mayotte,2013,female,5-14 years,0,29923.0,0.0
Mayotte,2013,female,55-74 years,0,7091.0,0.0
Mayotte,2013,female,75+ years,0,1680.0,0.0
Mayotte,2013,male,15-24 years,0,20270.0,0.0
Mayotte,2013,male,25-34 years,2,14176.0,14.108352144469524
Mayotte,2013,male,35-54 years,1,19623.0,5.096060745044081
Mayotte,2013,male,5-14 years,0,30749.0,0.0
Mayotte,2013,male,55-74 years,0,7107.0,0.0
Mayotte,2013,male,75+ years,0,1373.0,0.0
Mayotte,2014,female,15-24 years,0,21528.0,0.0
Mayotte,2014,female,25-34 years,0,18495.0,0.0
Mayotte,2014,female,35-54 years,0,21340.0,0.0
Mayotte,2014,female,5-14 years,0,30923.0,0.0
Mayotte,2014,female,55-74 years,0,7442.0,0.0
Mayotte,2014,female,75+ years,0,1758.0,0.0
Mayotte,2014,male,15-24 years,0,20851.0,0.0
Mayotte,2014,male,25-34 years,0,14422.0,0.0
Mayotte,2014,male,35-54 years,1,20715.0,4.827419744146753
Mayotte,2014,male,5-14 years,0,31793.0,0.0
Mayotte,2014,male,55-74 years,0,7396.0,0.0
Mayotte,2014,male,75+ years,0,1450.0,0.0
Mexico,1979,female,15-24 years,121,6670736.0,1.8138927998349808
Mexico,1979,female,25-34 years,38,4189516.0,0.907026014460859
Mexico,1979,female,35-54 years,43,4989611.0,0.8617906285680387
Mexico,1979,female,5-14 years,9,9613103.0,0.09362221542825455
Mexico,1979,female,55-74 years,9,2350236.0,0.382940266424308
Mexico,1979,female,75+ years,4,514045.0,0.7781419914598917
Mexico,1979,male,15-24 years,316,6660647.0,4.744283851103354
Mexico,1979,male,25-34 years,216,4227289.0,5.109657749919629
Mexico,1979,male,35-54 years,191,4809644.0,3.971187888334355
Mexico,1979,male,5-14 years,27,9845780.0,0.2742291621384999
Mexico,1979,male,55-74 years,87,2016235.0,4.314973205008345
Mexico,1979,male,75+ years,31,419092.0,7.396943869126589
Mexico,1980,female,15-24 years,90,6853170.0,1.3132608705168558
Mexico,1980,female,25-34 years,46,4373444.0,1.0518026525548287
Mexico,1980,female,35-54 years,35,5094337.0,0.6870373907340641
Mexico,1980,female,5-14 years,6,9923246.0,0.06046408604603776
Mexico,1980,female,55-74 years,13,2432918.0,0.5343377787496331
Mexico,1980,female,75+ years,2,534185.0,0.37440212660407907
Mexico,1980,male,15-24 years,254,6841567.0,3.71259975967494
Mexico,1980,male,25-34 years,184,4393369.0,4.188129883922794
Mexico,1980,male,35-54 years,194,4934310.0,3.9316540711872583
Mexico,1980,male,5-14 years,23,10169706.0,0.22616189691226077
Mexico,1980,male,55-74 years,77,2079887.0,3.7021242019398173
Mexico,1980,male,75+ years,37,430674.0,8.591184979822327
Mexico,1981,female,15-24 years,117,7102000.0,1.6474232610532245
Mexico,1981,female,25-34 years,57,4707600.0,1.2108080550599032
Mexico,1981,female,35-54 years,55,5282600.0,1.041153977208193
Mexico,1981,female,5-14 years,7,9966600.0,0.0702345835089198
Mexico,1981,female,55-74 years,18,2359600.0,0.7628411595185625
Mexico,1981,female,75+ years,7,479600.0,1.4595496246872395
Mexico,1981,male,15-24 years,320,7281800.0,4.394517838995853
Mexico,1981,male,25-34 years,203,4695300.0,4.323472408578792
Mexico,1981,male,35-54 years,240,5042200.0,4.759827059616834
Mexico,1981,male,5-14 years,21,10314800.0,0.20359095668360025
Mexico,1981,male,55-74 years,102,2081400.0,4.900547708273278
Mexico,1981,male,75+ years,29,375800.0,7.716870675891432
Mexico,1982,female,15-24 years,120,7288500.0,1.6464293064416546
Mexico,1982,female,25-34 years,56,4831200.0,1.1591323066732904
Mexico,1982,female,35-54 years,49,5421100.0,0.9038755972035195
Mexico,1982,female,5-14 years,11,10228200.0,0.10754580473592618
Mexico,1982,female,55-74 years,15,2421600.0,0.6194251734390486
Mexico,1982,female,75+ years,4,492100.0,0.8128429181060759
Mexico,1982,male,15-24 years,293,7472900.0,3.9208339466606006
Mexico,1982,male,25-34 years,242,4818600.0,5.022205619889594
Mexico,1982,male,35-54 years,195,5174600.0,3.76840721988173
Mexico,1982,male,5-14 years,25,10585500.0,0.2361721222426905
Mexico,1982,male,55-74 years,113,2136000.0,5.290262172284644
Mexico,1982,male,75+ years,43,385700.0,11.148561057816956
Mexico,1983,female,15-24 years,80,7313000.0,1.0939422945439627
Mexico,1983,female,25-34 years,50,4837000.0,1.0336985734959685
Mexico,1983,female,35-54 years,44,5511000.0,0.7984031936127746
Mexico,1983,female,5-14 years,6,10312000.0,0.05818463925523662
Mexico,1983,female,55-74 years,23,2211000.0,1.0402532790592491
Mexico,1983,female,75+ years,5,487000.0,1.0266940451745379
Mexico,1983,male,15-24 years,255,7424000.0,3.434806034482759
Mexico,1983,male,25-34 years,210,4875000.0,4.3076923076923075
Mexico,1983,male,35-54 years,208,5398000.0,3.853278992219341
Mexico,1983,male,5-14 years,24,10462000.0,0.22940164404511568
Mexico,1983,male,55-74 years,90,1988000.0,4.527162977867203
Mexico,1983,male,75+ years,35,412000.0,8.495145631067961
Mexico,1984,female,15-24 years,59,7638980.0,0.7723544242817758
Mexico,1984,female,25-34 years,37,5207717.0,0.7104840758435991
Mexico,1984,female,35-54 years,27,5557448.0,0.48583450533410305
Mexico,1984,female,5-14 years,5,10750949.0,0.0465075222661739
Mexico,1984,female,55-74 years,15,2782519.0,0.539079876902907
Mexico,1984,female,75+ years,2,624317.0,0.3203500785658568
Mexico,1984,male,15-24 years,209,7603748.0,2.7486444842727558
Mexico,1984,male,25-34 years,209,5136836.0,4.068652376677005
Mexico,1984,male,35-54 years,194,5481151.0,3.5394025816840298
Mexico,1984,male,5-14 years,23,11010470.0,0.20889208180940508
Mexico,1984,male,55-74 years,95,2356390.0,4.03159069593743
Mexico,1984,male,75+ years,40,486185.0,8.227320875798307
Mexico,1985,female,15-24 years,107,8211000.0,1.3031299476312264
Mexico,1985,female,25-34 years,61,5661000.0,1.0775481363716657
Mexico,1985,female,35-54 years,55,6100000.0,0.9016393442622952
Mexico,1985,female,5-14 years,20,10654000.0,0.1877229209686503
Mexico,1985,female,55-74 years,15,2651000.0,0.5658242172764993
Mexico,1985,female,75+ years,7,563000.0,1.2433392539964476
Mexico,1985,male,15-24 years,375,8420000.0,4.453681710213777
Mexico,1985,male,25-34 years,340,5679000.0,5.986969536890298
Mexico,1985,male,35-54 years,327,5836000.0,5.603152844413982
Mexico,1985,male,5-14 years,48,11029000.0,0.43521624807326137
Mexico,1985,male,55-74 years,145,2330000.0,6.223175965665235
Mexico,1985,male,75+ years,44,432000.0,10.185185185185185
Mexico,1986,female,15-24 years,117,8400500.0,1.3927742396285936
Mexico,1986,female,25-34 years,70,5791500.0,1.2086678753345421
Mexico,1986,female,35-54 years,51,6239700.0,0.8173469878359537
Mexico,1986,female,5-14 years,15,10899200.0,0.13762477980035231
Mexico,1986,female,55-74 years,12,2711700.0,0.442526828188959
Mexico,1986,female,75+ years,4,576700.0,0.693601525923357
Mexico,1986,male,15-24 years,408,8614300.0,4.736310553382166
Mexico,1986,male,25-34 years,388,5809900.0,6.678256080139073
Mexico,1986,male,35-54 years,361,5971300.0,6.0455847135464635
Mexico,1986,male,5-14 years,42,11282700.0,0.372251322821665
Mexico,1986,male,55-74 years,176,2383900.0,7.382860019296111
Mexico,1986,male,75+ years,70,442100.0,15.833521827640805
Mexico,1987,female,15-24 years,113,8559000.0,1.3202476924874402
Mexico,1987,female,25-34 years,64,5728000.0,1.11731843575419
Mexico,1987,female,35-54 years,68,6389000.0,1.0643293160118954
Mexico,1987,female,5-14 years,16,10086000.0,0.1586357326987904
Mexico,1987,female,55-74 years,20,2727000.0,0.7334066740007334
Mexico,1987,female,75+ years,4,599100.0,0.6676681689200468
Mexico,1987,male,15-24 years,405,8726000.0,4.641301856520743
Mexico,1987,male,25-34 years,382,5659000.0,6.750309241915533
Mexico,1987,male,35-54 years,378,6187000.0,6.109584612898012
Mexico,1987,male,5-14 years,36,10423000.0,0.34539000287825
Mexico,1987,male,55-74 years,161,2409000.0,6.683271066832711
Mexico,1987,male,75+ years,54,456000.0,11.842105263157894
Mexico,1988,female,15-24 years,118,8850000.0,1.3333333333333333
Mexico,1988,female,25-34 years,59,5953000.0,0.9910969259197043
Mexico,1988,female,35-54 years,60,6590000.0,0.9104704097116845
Mexico,1988,female,5-14 years,15,10101000.0,0.1485001485001485
Mexico,1988,female,55-74 years,21,2844000.0,0.7383966244725738
Mexico,1988,female,75+ years,7,614000.0,1.1400651465798046
Mexico,1988,male,15-24 years,418,9021000.0,4.633632634962864
Mexico,1988,male,25-34 years,361,5878000.0,6.141544743109901
Mexico,1988,male,35-54 years,353,6379000.0,5.533782724564979
Mexico,1988,male,5-14 years,46,10438000.0,0.44069745161908414
Mexico,1988,male,55-74 years,185,2511000.0,7.36758263639984
Mexico,1988,male,75+ years,60,467000.0,12.84796573875803
Mexico,1989,female,15-24 years,96,9111000.0,1.0536713862364175
Mexico,1989,female,25-34 years,64,6186000.0,1.0345942450695118
Mexico,1989,female,35-54 years,79,6807000.0,1.1605700014690759
Mexico,1989,female,5-14 years,14,10128000.0,0.1382306477093207
Mexico,1989,female,55-74 years,27,2961000.0,0.911854103343465
Mexico,1989,female,75+ years,5,632000.0,0.7911392405063291
Mexico,1989,male,15-24 years,472,9284000.0,5.084015510555795
Mexico,1989,male,25-34 years,369,6109000.0,6.040268456375839
Mexico,1989,male,35-54 years,404,6586000.0,6.134224111752202
Mexico,1989,male,5-14 years,40,10466000.0,0.382189948404357
Mexico,1989,male,55-74 years,212,2613000.0,8.1132797550708
Mexico,1989,male,75+ years,83,476000.0,17.436974789915965
Mexico,1990,female,15-24 years,114,9327000.0,1.2222579607590864
Mexico,1990,female,25-34 years,57,6426000.0,0.8870214752567694
Mexico,1990,female,35-54 years,58,7045000.0,0.8232789212207239
Mexico,1990,female,5-14 years,10,10179000.0,0.09824147755182239
Mexico,1990,female,55-74 years,34,3073000.0,1.1064106736088513
Mexico,1990,female,75+ years,5,650900.0,0.7681671531725304
Mexico,1990,male,15-24 years,472,9501000.0,4.967898115987791
Mexico,1990,male,25-34 years,387,6347000.0,6.0973688356703954
Mexico,1990,male,35-54 years,437,6812000.0,6.415149735760423
Mexico,1990,male,5-14 years,41,10518000.0,0.3898079482791405
Mexico,1990,male,55-74 years,224,2709000.0,8.2687338501292
Mexico,1990,male,75+ years,87,489000.0,17.791411042944787
Mexico,1991,female,15-24 years,113,9492000.0,1.1904761904761905
Mexico,1991,female,25-34 years,72,6672000.0,1.0791366906474822
Mexico,1991,female,35-54 years,75,7306000.0,1.0265535176567204
Mexico,1991,female,5-14 years,18,10259000.0,0.1754556974363973
Mexico,1991,female,55-74 years,28,3182000.0,0.8799497171590194
Mexico,1991,female,75+ years,8,667000.0,1.1994002998500748
Mexico,1991,male,15-24 years,560,9666000.0,5.79350300020691
Mexico,1991,male,25-34 years,430,6592000.0,6.523058252427185
Mexico,1991,male,35-54 years,440,7060000.0,6.232294617563739
Mexico,1991,male,5-14 years,46,10601000.0,0.43392132817658713
Mexico,1991,male,55-74 years,240,2799000.0,8.57449088960343
Mexico,1991,male,75+ years,73,500300.0,14.591245252848292
Mexico,1992,female,15-24 years,126,9605800.0,1.3117075100460138
Mexico,1992,female,25-34 years,84,6654900.0,1.2622278321236984
Mexico,1992,female,35-54 years,66,7544500.0,0.8748094638478362
Mexico,1992,female,5-14 years,21,10352200.0,0.20285543169567818
Mexico,1992,female,55-74 years,33,3193600.0,1.0333166332665331
Mexico,1992,female,75+ years,8,730100.0,1.0957403095466374
Mexico,1992,male,15-24 years,554,9572400.0,5.78747231624253
Mexico,1992,male,25-34 years,484,6347100.0,7.625529769501032
Mexico,1992,male,35-54 years,482,7168700.0,6.723673748378367
Mexico,1992,male,5-14 years,41,10704300.0,0.38302364470353034
Mexico,1992,male,55-74 years,243,2862600.0,8.488786417941732
Mexico,1992,male,75+ years,95,549600.0,17.285298398835515
Mexico,1993,female,15-24 years,126,9764500.0,1.2903886527727995
Mexico,1993,female,25-34 years,64,6871000.0,0.931451026051521
Mexico,1993,female,35-54 years,83,7837300.0,1.0590381891722915
Mexico,1993,female,5-14 years,20,10351400.0,0.19321058021137236
Mexico,1993,female,55-74 years,32,3305700.0,0.9680249266418609
Mexico,1993,female,75+ years,6,745600.0,0.8047210300429185
Mexico,1993,male,15-24 years,582,9745400.0,5.97204835101689
Mexico,1993,male,25-34 years,488,6543100.0,7.458238449664532
Mexico,1993,male,35-54 years,546,7427100.0,7.351456153815083
Mexico,1993,male,5-14 years,45,10712100.0,0.42008569748228636
Mexico,1993,male,55-74 years,255,2963500.0,8.604690399865024
Mexico,1993,male,75+ years,95,560100.0,16.96125691840743
Mexico,1994,female,15-24 years,168,9886600.0,1.6992697186090264
Mexico,1994,female,25-34 years,71,7102600.0,0.9996339368681891
Mexico,1994,female,35-54 years,88,8137700.0,1.081386632586603
Mexico,1994,female,5-14 years,26,10360700.0,0.2509482949993726
Mexico,1994,female,55-74 years,28,3420700.0,0.818545911655509
Mexico,1994,female,75+ years,12,764600.0,1.5694480774261053
Mexico,1994,male,15-24 years,646,9882000.0,6.537138231127302
Mexico,1994,male,25-34 years,550,6757200.0,8.139466051027053
Mexico,1994,male,35-54 years,554,7691700.0,7.2025690029512335
Mexico,1994,male,5-14 years,46,10730100.0,0.42870057129010913
Mexico,1994,male,55-74 years,299,3066800.0,9.749576105386723
Mexico,1994,male,75+ years,100,573400.0,17.439832577607255
Mexico,1995,female,15-24 years,198,9970200.0,1.9859180357465247
Mexico,1995,female,25-34 years,87,7352700.0,1.1832388102329756
Mexico,1995,female,35-54 years,89,8443500.0,1.0540652572985136
Mexico,1995,female,5-14 years,27,10379800.0,0.26012061889439103
Mexico,1995,female,55-74 years,34,3538000.0,0.9609949123798756
Mexico,1995,female,75+ years,8,789100.0,1.0138132049169941
Mexico,1995,male,15-24 years,755,9978800.0,7.566040004810198
Mexico,1995,male,25-34 years,640,6993100.0,9.151878280018876
Mexico,1995,male,35-54 years,580,7960500.0,7.285974499089253
Mexico,1995,male,5-14 years,50,10758200.0,0.46476176312022455
Mexico,1995,male,55-74 years,298,3172300.0,9.393815212936985
Mexico,1995,male,75+ years,111,590900.0,18.784904383144358
Mexico,1996,female,15-24 years,217,10401655.0,2.086206473873629
Mexico,1996,female,25-34 years,108,7578706.0,1.4250453837370125
Mexico,1996,female,35-54 years,103,8556474.0,1.2037668787400042
Mexico,1996,female,5-14 years,29,10980620.0,0.2641016627476408
Mexico,1996,female,55-74 years,33,3868948.0,0.8529450382894781
Mexico,1996,female,75+ years,4,953167.0,0.41965363886915935
Mexico,1996,male,15-24 years,771,10461846.0,7.369636295544782
Mexico,1996,male,25-34 years,620,7310893.0,8.480496158266849
Mexico,1996,male,35-54 years,638,8288306.0,7.6975922462322215
Mexico,1996,male,5-14 years,61,11350080.0,0.5374411457892807
Mexico,1996,male,55-74 years,309,3367371.0,9.176298067542898
Mexico,1996,male,75+ years,115,684228.0,16.80726307605067
Mexico,1997,female,15-24 years,255,10389836.0,2.4543217044041885
Mexico,1997,female,25-34 years,118,7878137.0,1.4978160445800828
Mexico,1997,female,35-54 years,97,8847199.0,1.096392202775138
Mexico,1997,female,5-14 years,30,11036261.0,0.27183119355368635
Mexico,1997,female,55-74 years,35,3962305.0,0.8833242266811868
Mexico,1997,female,75+ years,4,995305.0,0.4018868588020757
Mexico,1997,male,15-24 years,931,10469891.0,8.892165161986881
Mexico,1997,male,25-34 years,721,7614070.0,9.469311419516762
Mexico,1997,male,35-54 years,689,8545328.0,8.062885356770389
Mexico,1997,male,5-14 years,81,11419034.0,0.7093419636021752
Mexico,1997,male,55-74 years,280,3469821.0,8.069580534557835
Mexico,1997,male,75+ years,109,713693.0,15.272673264274696
